5.310000	717.195949
5.320000	717.229608
5.330000	717.263272
5.340000	717.296865
5.350000	717.330619
5.360000	717.364346
5.370000	717.398025
5.380000	717.431737
5.390000	717.465554
5.400000	717.499390
5.410000	717.533167
5.420000	717.566936
5.430000	717.600850
5.440000	717.634661
5.450000	717.668579
5.460000	717.702456
5.470000	717.736460
5.480000	717.770365
5.490000	717.804344
5.500000	717.838337
5.510000	717.872350
5.520000	717.906377
5.530000	717.940349
5.540000	717.974438
5.550000	718.008521
5.560000	718.042572
5.570000	718.076697
5.580000	718.110737
5.590000	718.144912
5.600000	718.179053
5.610000	718.213211
5.620000	718.247466
5.630000	718.281636
5.640000	718.315913
5.650000	718.350096
5.660000	718.384297
5.670000	718.418587
5.680000	718.452933
5.690000	718.487147
5.700000	718.521472
5.710000	718.555748
5.720000	718.590113
5.730000	718.624476
5.740000	718.658815
5.750000	718.693235
5.760000	718.727595
5.770000	718.761978
5.780000	718.796403
5.790000	718.830789
5.800000	718.865245
5.810000	718.899714
5.820000	718.934174
5.830000	718.968627
5.840000	719.003127
5.850000	719.037678
5.860000	719.072102
5.870000	719.106738
5.880000	719.141228
5.890000	719.175801
5.900000	719.210346
5.910000	719.244872
5.920000	719.279512
5.930000	719.314140
5.940000	719.348683
5.950000	719.383358
5.960000	719.417914
5.970000	719.452542
5.980000	719.487191
5.990000	719.521810
6.000000	719.556472
6.010000	719.591130
6.020000	719.625852
6.030000	719.660490
6.040000	719.695185
6.050000	719.729926
6.060000	719.764608
6.070000	719.799312
6.080000	719.834027
6.090000	719.868789
6.100000	719.903463
6.110000	719.938273
6.120000	719.972946
6.130000	720.007725
6.140000	720.042520
6.150000	720.077334
6.160000	720.112059
6.170000	720.146853
6.180000	720.181631
6.190000	720.216438
6.200000	720.251226
6.210000	720.286018
6.220000	720.320872
6.230000	720.355669
6.240000	720.390504
6.250000	720.425252
6.260000	720.460129
6.270000	720.494937
6.280000	720.529804
6.290000	720.564607
6.300000	720.599494
6.310000	720.634272
6.320000	720.669182
6.330000	720.703993
6.340000	720.738885
6.350000	720.773752
6.360000	720.808622
6.370000	720.843477
6.380000	720.878318
6.390000	720.913184
6.400000	720.948089
6.410000	720.982890
6.420000	721.017703
6.430000	721.052644
6.440000	721.087585
6.450000	721.122396
6.460000	721.157303
6.470000	721.192205
6.480000	721.227064
6.490000	721.261943
6.500000	721.296846
6.510000	721.331725
6.520000	721.366547
6.530000	721.401397
6.540000	721.436334
6.550000	721.471180
6.560000	721.506020
6.570000	721.540869
6.580000	721.575742
6.590000	721.610637
6.600000	721.645524
6.610000	721.680423
6.620000	721.715223
6.630000	721.750141
6.640000	721.784975
6.650000	721.819847
6.660000	721.854718
6.670000	721.889556
6.680000	721.924374
6.690000	721.959170
6.700000	721.994069
6.710000	722.028902
6.720000	722.063701
6.730000	722.098553
6.740000	722.133373
6.750000	722.168193
6.760000	722.203016
6.770000	722.237805
6.780000	722.272638
6.790000	722.307437
6.800000	722.342254
6.810000	722.376973
6.820000	722.411800
6.830000	722.446563
6.840000	722.481388
6.850000	722.516106
6.860000	722.550873
6.870000	722.585592
6.880000	722.620330
6.890000	722.655125
6.900000	722.689822
6.910000	722.724569
6.920000	722.759275
6.930000	722.793959
6.940000	722.828623
6.950000	722.863428
6.960000	722.898080
6.970000	722.932785
6.980000	722.967375
6.990000	723.002098
7.000000	723.036748
7.010000	723.071388
7.020000	723.105999
7.030000	723.140591
7.040000	723.175306
7.050000	723.209819
7.060000	723.244440
7.070000	723.279013
7.080000	723.313652
7.090000	723.348147
7.100000	723.382718
7.110000	723.417325
7.120000	723.451763
7.130000	723.486335
7.140000	723.520859
7.150000	723.555322
7.160000	723.589872
7.170000	723.624321
7.180000	723.658773
7.190000	723.693256
7.200000	723.727668
7.210000	723.762111
7.220000	723.796520
7.230000	723.830921
7.240000	723.865321
7.250000	723.899671
7.260000	723.934071
7.270000	723.968423
7.280000	724.002760
7.290000	724.037063
7.300000	724.071389
7.310000	724.105717
7.320000	724.139972
7.330000	724.174241
7.340000	724.208521
7.350000	724.242737
7.360000	724.277002
7.370000	724.311176
7.380000	724.345288
7.390000	724.379530
7.400000	724.413697
7.410000	724.447846
7.420000	724.481953
7.430000	724.516107
7.440000	724.550165
7.450000	724.584294
7.460000	724.618424
7.470000	724.652448
7.480000	724.686422
7.490000	724.720456
7.500000	724.754498
7.510000	724.788458
7.520000	724.822422
7.530000	724.856350
7.540000	724.890241
7.550000	724.924237
7.560000	724.958049
7.570000	724.991998
7.580000	725.025875
7.590000	725.059680
7.600000	725.093520
7.610000	725.127300
7.620000	725.161043
7.630000	725.194821
7.640000	725.228605
7.650000	725.262282
7.660000	725.296018
7.670000	725.329641
7.680000	725.363349
7.690000	725.396953
7.700000	725.430599
7.710000	725.464226
7.720000	725.497853
7.730000	725.531393
7.740000	725.564893
7.750000	725.598383
7.760000	725.631905
7.770000	725.665424
7.780000	725.698826
7.790000	725.732232
7.800000	725.765659
7.810000	725.799051
7.820000	725.832429
7.830000	725.865808
7.840000	725.899097
7.850000	725.932344
7.860000	725.965672
7.870000	725.998935
7.880000	726.032139
7.890000	726.065431
7.900000	726.098558
7.910000	726.131760
7.920000	726.164909
7.930000	726.197956
7.940000	726.231030
7.950000	726.264096
7.960000	726.297139
7.970000	726.330167
7.980000	726.363155
7.990000	726.396081
8.000000	726.429066
8.010000	726.462020
8.020000	726.494878
8.030000	726.527697
8.040000	726.560603
8.050000	726.593414
8.060000	726.626107
8.070000	726.658900
8.080000	726.691655
8.090000	726.724367
8.100000	726.757070
8.110000	726.789661
8.120000	726.822317
8.130000	726.854921
8.140000	726.887548
8.150000	726.920037
8.160000	726.952580
8.170000	726.985089
8.180000	727.017494
8.190000	727.049901
8.200000	727.082363
8.210000	727.114737
8.220000	727.147103
8.230000	727.179398
8.240000	727.211692
8.250000	727.243967
8.260000	727.276223
8.270000	727.308384
8.280000	727.340606
8.290000	727.372684
8.300000	727.404874
8.310000	727.436968
8.320000	727.468979
8.330000	727.501012
8.340000	727.532949
8.350000	727.564966
8.360000	727.596940
8.370000	727.628819
8.380000	727.660726
8.390000	727.692523
8.400000	727.724316
8.410000	727.756116
8.420000	727.787904
8.430000	727.819522
8.440000	727.851272
8.450000	727.882927
8.460000	727.914606
8.470000	727.946117
8.480000	727.977752
8.490000	728.009265
8.500000	728.040767
8.510000	728.072238
8.520000	728.103633
8.530000	728.135011
8.540000	728.166439
8.550000	728.197782
8.560000	728.229016
8.570000	728.260355
8.580000	728.291543
8.590000	728.322718
8.600000	728.353902
8.610000	728.385026
8.620000	728.416090
8.630000	728.447179
8.640000	728.478213
8.650000	728.509231
8.660000	728.540168
8.670000	728.571143
8.680000	728.601991
8.690000	728.632810
8.700000	728.663671
8.710000	728.694450
8.720000	728.725148
8.730000	728.755957
8.740000	728.786596
8.750000	728.817258
8.760000	728.847878
8.770000	728.878463
8.780000	728.908911
8.790000	728.939430
8.800000	728.969827
8.810000	729.000299
8.820000	729.030745
8.830000	729.061011
8.840000	729.091312
8.850000	729.121618
8.860000	729.151865
8.870000	729.182087
8.880000	729.212220
8.890000	729.242332
8.900000	729.272404
8.910000	729.302455
8.920000	729.332514
8.930000	729.362497
8.940000	729.392377
8.950000	729.422294
8.960000	729.452131
8.970000	729.481911
8.980000	729.511736
8.990000	729.541489
9.000000	729.571200
9.010000	729.600832
9.020000	729.630473
9.030000	729.660081
9.040000	729.689612
9.050000	729.719028
9.060000	729.748565
9.070000	729.777953
9.080000	729.807366
9.090000	729.836749
9.100000	729.865980
9.110000	729.895217
9.120000	729.924548
9.130000	729.953630
9.140000	729.982800
9.150000	730.011914
9.160000	730.040920
9.170000	730.069909
9.180000	730.098946
9.190000	730.127887
9.200000	730.156715
9.210000	730.185556
9.220000	730.214421
9.230000	730.243202
9.240000	730.271907
9.250000	730.300513
9.260000	730.329243
9.270000	730.357773
9.280000	730.386369
9.290000	730.414860
9.300000	730.443311
9.310000	730.471756
9.320000	730.500074
9.330000	730.528488
9.340000	730.556825
9.350000	730.585017
9.360000	730.613257
9.370000	730.641396
9.380000	730.669503
9.390000	730.697577
9.400000	730.725600
9.410000	730.753596
9.420000	730.781567
9.430000	730.809465
9.440000	730.837277
9.450000	730.865110
9.460000	730.892812
9.470000	730.920602
9.480000	730.948240
9.490000	730.975826
9.500000	731.003469
9.510000	731.031028
9.520000	731.058530
9.530000	731.085967
9.540000	731.113373
9.550000	731.140732
9.560000	731.167999
9.570000	731.195294
9.580000	731.222525
9.590000	731.249632
9.600000	731.276807
9.610000	731.303859
9.620000	731.330916
9.630000	731.357881
9.640000	731.384821
9.650000	731.411749
9.660000	731.438589
9.670000	731.465361
9.680000	731.492155
9.690000	731.518806
9.700000	731.545459
9.710000	731.572169
