1.330000	4.586696	3.152053	0.004576	52.574900	2284.361156	19711.561518	1042.992107	
1.340000	4.783504	3.339326	0.006318	52.593656	2283.430906	20492.785231	1042.991998	
1.350000	4.975622	3.530545	0.008203	52.612641	2282.488800	21253.707798	1042.991890	
1.360000	5.162376	3.725478	0.010227	52.631886	2281.533493	21991.991672	1042.991782	
1.370000	5.343172	3.923890	0.012385	52.651406	2280.564110	22705.508921	1042.991674	
1.380000	5.517491	4.125537	0.014673	52.671207	2279.580397	23395.154462	1042.991565	
1.390000	5.684889	4.330197	0.017087	52.691029	2278.595441	24060.961227	1042.991457	
1.400000	5.844990	4.537659	0.019620	52.710457	2277.629423	24700.264642	1042.991349	
1.410000	5.997492	4.747704	0.022268	52.729205	2276.696700	25309.279726	1042.991241	
1.420000	6.142151	4.960094	0.025023	52.747235	2275.799332	25887.129507	1042.991133	
1.430000	6.278785	5.174586	0.027881	52.764522	2274.938220	26432.889102	1042.991024	
1.440000	6.407271	5.390940	0.030836	52.781044	2274.114742	26945.809506	1042.990916	
1.450000	6.527539	5.608913	0.033880	52.796803	2273.328751	27423.175043	1042.990808	
1.460000	6.639566	5.828241	0.037009	52.812023	2272.569015	27864.759036	1042.990700	
1.470000	6.743377	6.048658	0.040215	52.826929	2271.824568	28268.977218	1042.990592	
1.480000	6.839038	6.269879	0.043494	52.841905	2271.075910	28641.233927	1042.990484	
1.490000	6.926652	6.491668	0.046839	52.856936	2270.324285	28981.869752	1042.990376	
1.500000	7.006358	6.713789	0.050245	52.872015	2269.569717	29292.159920	1042.990268	
1.510000	7.078327	6.936019	0.053706	52.887098	2268.814467	29572.259057	1042.990160	
1.520000	7.142763	7.158136	0.057216	52.902158	2268.060056	29823.636164	1042.990052	
1.530000	7.199891	7.379924	0.060769	52.917150	2267.308314	30047.164776	1042.989944	
1.540000	7.249959	7.601176	0.064361	52.932030	2266.561734	30243.331513	1042.989836	
1.550000	7.293240	7.821688	0.067987	52.946766	2265.821850	30413.706587	1042.989728	
1.560000	7.330017	8.041262	0.071641	52.961313	2265.090688	30559.365351	1042.989620	
1.570000	7.360592	8.259708	0.075319	52.975630	2264.370708	30681.430679	1042.989512	
1.580000	7.385275	8.476841	0.079017	52.989675	2263.663602	30781.065030	1042.989404	
1.590000	7.404386	8.692484	0.082731	53.003409	2262.971447	30859.468054	1042.989296	
1.600000	7.418253	8.906464	0.086455	53.016793	2262.296346	30917.861676	1042.989188	
1.610000	7.427209	9.118616	0.090188	53.029785	2261.640108	30957.453172	1042.989080	
1.620000	7.431585	9.328778	0.093925	53.042358	2261.004257	30979.484176	1042.988973	
1.630000	7.431716	9.536797	0.097663	53.054482	2260.390218	30985.197106	1042.988865	
1.640000	7.427934	9.742523	0.101399	53.066132	2259.799266	30975.828682	1042.988757	
1.650000	7.420566	9.945813	0.105130	53.077286	2259.232534	30952.603882	1042.988649	
1.660000	7.409936	10.146530	0.108854	53.087922	2258.690984	30916.730338	1042.988541	
1.670000	7.396362	10.344541	0.112568	53.098023	2258.175746	30869.398319	1042.988433	
1.680000	7.380151	10.539720	0.116271	53.107569	2257.687617	30811.776764	1042.988326	
1.690000	7.361607	10.731948	0.119961	53.116540	2257.227489	30744.972599	1042.988218	
1.700000	7.341018	10.921110	0.123636	53.124923	2256.796374	30670.075762	1042.988110	
1.710000	7.318666	11.107094	0.127294	53.132706	2256.394401	30588.137566	1042.988002	
1.720000	7.294818	11.289796	0.130934	53.139882	2256.022494	30500.167675	1042.987895	
1.730000	7.269730	11.469115	0.134556	53.146443	2255.680518	30407.131494	1042.987787	
1.740000	7.243646	11.644956	0.138158	53.152386	2255.369066	30309.947958	1042.987679	
1.750000	7.216795	11.817228	0.141740	53.157706	2255.088078	30209.487714	1042.987571	
1.760000	7.189394	11.985844	0.145301	53.162404	2254.837600	30106.472532	1042.987463	
1.770000	7.161647	12.150724	0.148841	53.166482	2254.617665	30001.617758	1042.987356	
1.780000	7.133743	12.311789	0.152359	53.169947	2254.427726	29895.809766	1042.987248	
1.790000	7.105857	12.468966	0.155856	53.172801	2254.267842	29789.716480	1042.987140	
1.800000	7.078151	12.622188	0.159331	53.175050	2254.137628	29683.953572	1042.987033	
1.810000	7.050772	12.771390	0.162785	53.176699	2254.036779	29579.084711	1042.986925	
1.820000	7.023853	12.916513	0.166218	53.177756	2253.965140	29475.622093	1042.986817	
1.830000	6.997515	13.057502	0.169630	53.178229	2253.922078	29374.004842	1042.986709	
1.840000	6.971865	13.194306	0.173021	53.178125	2253.907434	29274.460344	1042.986602	
1.850000	6.946999	13.326876	0.176393	53.177461	2253.920153	29177.579784	1042.986494	
1.860000	6.923000	13.455170	0.179744	53.176245	2253.960021	29083.679505	1042.986386	
1.870000	6.899937	13.579148	0.183077	53.174487	2254.026508	28993.030376	1042.986278	
1.880000	6.877871	13.698776	0.186392	53.172199	2254.118994	28905.859588	1042.986171	
1.890000	6.856849	13.814023	0.189689	53.169390	2254.236884	28822.352588	1042.986063	
1.900000	6.836910	13.924862	0.192968	53.166073	2254.379644	28742.655127	1042.985955	
1.910000	6.818082	14.031270	0.196232	53.162258	2254.547024	28666.875398	1042.985848	
1.920000	6.800384	14.133228	0.199480	53.157957	2254.738052	28595.086253	1042.985740	
1.930000	6.783826	14.230721	0.202713	53.153180	2254.952472	28527.120628	1042.985632	
1.940000	6.768413	14.323733	0.205931	53.147950	2255.189024	28463.218430	1042.985524	
1.950000	6.754140	14.412259	0.209137	53.142276	2255.447219	28403.363851	1042.985417	
1.960000	6.740994	14.496292	0.212329	53.136170	2255.726606	28347.509692	1042.985309	
1.970000	6.728959	14.575834	0.215510	53.129641	2256.026620	28295.584953	1042.985201	
1.980000	6.718012	14.650888	0.218679	53.122701	2256.346609	28247.497136	1042.985093	
1.990000	6.708122	14.721460	0.221838	53.115359	2256.686411	28203.134517	1042.984986	
2.000000	6.699259	14.787560	0.224986	53.107626	2257.045052	28162.368366	1042.984878	
2.010000	6.691385	14.849203	0.228125	53.099511	2257.422417	28125.055108	1042.984770	
2.020000	6.684460	14.906405	0.231255	53.091024	2257.817916	28091.038413	1042.984662	
2.030000	6.678442	14.959187	0.234377	53.082174	2258.230968	28060.151208	1042.984554	
2.040000	6.673284	15.007574	0.237491	53.072971	2258.661297	28032.217608	1042.984447	
2.050000	6.668941	15.051592	0.240598	53.063422	2259.108430	28007.054752	1042.984339	
2.060000	6.665362	15.091271	0.243697	53.053537	2259.571794	27984.474546	1042.984231	
2.070000	6.662500	15.126645	0.246791	53.043323	2260.051161	27964.285305	1042.984123	
2.080000	6.660302	15.157751	0.249878	53.032789	2260.546060	27946.293297	1042.984015	
2.090000	6.658719	15.184627	0.252959	53.021943	2261.055994	27930.304176	1042.983908	
2.100000	6.657700	15.207317	0.256034	53.010790	2261.580987	27916.124311	1042.983800	
2.110000	6.657195	15.225865	0.259104	52.999340	2262.120131	27903.562016	1042.983692	
2.120000	6.657154	15.240320	0.262170	52.987597	2262.673580	27892.428660	1042.983584	
2.130000	6.657530	15.250732	0.265230	52.975569	2263.240691	27882.539686	1042.983476	
2.140000	6.658273	15.257155	0.268285	52.963261	2263.821296	27873.715517	1042.983368	
2.150000	6.659339	15.259643	0.271336	52.950680	2264.414927	27865.782363	1042.983260	
2.160000	6.660683	15.258257	0.274382	52.937831	2265.021564	27858.572928	1042.983152	
2.170000	6.662262	15.253056	0.277423	52.924719	2265.641011	27851.927025	1042.983045	
2.180000	6.664035	15.244103	0.280460	52.911349	2266.272725	27845.692097	1042.982937	
2.190000	6.665964	15.231464	0.283492	52.897727	2266.916517	27839.723638	1042.982829	
2.200000	6.668011	15.215205	0.286519	52.883855	2267.572343	27833.885550	1042.982721	
2.210000	6.670143	15.195396	0.289542	52.869739	2268.239846	27828.050398	1042.982613	
2.220000	6.672327	15.172108	0.292559	52.855383	2268.918784	27822.099606	1042.982505	
2.230000	6.674533	15.145415	0.295572	52.840789	2269.609147	27815.923568	1042.982397	
2.240000	6.676733	15.115390	0.298579	52.825963	2270.310685	27809.421700	1042.982289	
2.250000	6.678901	15.082111	0.301581	52.810907	2271.023158	27802.502427	1042.982181	
2.260000	6.681015	15.045655	0.304577	52.795624	2271.746466	27795.083115	1042.982073	
2.270000	6.683054	15.006103	0.307568	52.780117	2272.480456	27787.089941	1042.981965	
2.280000	6.684998	14.963534	0.310552	52.764389	2273.224914	27778.457732	1042.981857	
2.290000	6.686832	14.918031	0.313530	52.748443	2273.979766	27769.129740	1042.981749	
2.300000	6.688542	14.869677	0.316502	52.732281	2274.744957	27759.057397	1042.981641	
2.310000	6.690114	14.818557	0.319467	52.715905	2275.520244	27748.200024	1042.981533	
2.320000	6.691538	14.764757	0.322424	52.699317	2276.305716	27736.524513	1042.981425	
2.330000	6.692807	14.708362	0.325375	52.682521	2277.100893	27724.004984	1042.981316	
2.340000	6.693914	14.649461	0.328317	52.665516	2277.906168	27710.622420	1042.981208	
2.350000	6.694853	14.588140	0.331252	52.648306	2278.721059	27696.364287	1042.981100	
2.360000	6.695622	14.524490	0.334178	52.630892	2279.545519	27681.224128	1042.980992	
2.370000	6.696219	14.458598	0.337096	52.613275	2280.379726	27665.201165	1042.980884	
2.380000	6.696644	14.390556	0.340005	52.595458	2281.223459	27648.299879	1042.980776	
2.390000	6.696898	14.320453	0.342904	52.577441	2282.076512	27630.529588	1042.980668	
